"Step","old - loss","old - loss__MIN","old - loss__MAX"
"938","2.7398672103881836","2.7398672103881836","2.7398672103881836"
"939","2.7460763454437256","2.7460763454437256","2.7460763454437256"
"940","2.6941957473754883","2.6941957473754883","2.6941957473754883"
"941","2.7337453365325928","2.7337453365325928","2.7337453365325928"
"942","2.7288684844970703","2.7288684844970703","2.7288684844970703"
"943","2.749809980392456","2.749809980392456","2.749809980392456"
"944","2.678821563720703","2.678821563720703","2.678821563720703"
"945","2.705341339111328","2.705341339111328","2.705341339111328"
"946","2.7546021938323975","2.7546021938323975","2.7546021938323975"
"947","2.730236530303955","2.730236530303955","2.730236530303955"
"948","2.6846883296966553","2.6846883296966553","2.6846883296966553"
"949","2.7128419876098633","2.7128419876098633","2.7128419876098633"
"950","2.6958110332489014","2.6958110332489014","2.6958110332489014"
"951","2.6983842849731445","2.6983842849731445","2.6983842849731445"
"952","2.7586863040924072","2.7586863040924072","2.7586863040924072"
"953","2.7423362731933594","2.7423362731933594","2.7423362731933594"
"954","2.7547905445098877","2.7547905445098877","2.7547905445098877"
"955","2.6609420776367188","2.6609420776367188","2.6609420776367188"
"956","2.699205160140991","2.699205160140991","2.699205160140991"
"957","2.749990940093994","2.749990940093994","2.749990940093994"
"958","2.69046688079834","2.69046688079834","2.69046688079834"
"959","2.7557132244110107","2.7557132244110107","2.7557132244110107"
"960","2.7545387744903564","2.7545387744903564","2.7545387744903564"
"961","2.711494207382202","2.711494207382202","2.711494207382202"
"962","2.7589738368988037","2.7589738368988037","2.7589738368988037"
"963","2.7133166790008545","2.7133166790008545","2.7133166790008545"
"964","2.751838207244873","2.751838207244873","2.751838207244873"
"965","2.7533183097839355","2.7533183097839355","2.7533183097839355"
"966","2.634258508682251","2.634258508682251","2.634258508682251"
"967","2.6688332557678223","2.6688332557678223","2.6688332557678223"
"968","2.6172239780426025","2.6172239780426025","2.6172239780426025"
"969","2.7305233478546143","2.7305233478546143","2.7305233478546143"
"970","2.7747700214385986","2.7747700214385986","2.7747700214385986"
"971","2.738229751586914","2.738229751586914","2.738229751586914"
"972","2.741481065750122","2.741481065750122","2.741481065750122"
"973","2.6971333026885986","2.6971333026885986","2.6971333026885986"
"974","2.69543719291687","2.69543719291687","2.69543719291687"
"975","2.7520511150360107","2.7520511150360107","2.7520511150360107"
"976","2.6598055362701416","2.6598055362701416","2.6598055362701416"
"977","2.700011730194092","2.700011730194092","2.700011730194092"
"978","2.696873903274536","2.696873903274536","2.696873903274536"
"979","2.7412750720977783","2.7412750720977783","2.7412750720977783"
"980","2.764024019241333","2.764024019241333","2.764024019241333"
"981","2.6964051723480225","2.6964051723480225","2.6964051723480225"
"982","2.7611806392669678","2.7611806392669678","2.7611806392669678"
"983","2.6624696254730225","2.6624696254730225","2.6624696254730225"
"984","2.717219591140747","2.717219591140747","2.717219591140747"
"985","2.7244646549224854","2.7244646549224854","2.7244646549224854"
"986","2.7255818843841553","2.7255818843841553","2.7255818843841553"
"987","2.6362154483795166","2.6362154483795166","2.6362154483795166"
"988","2.708544969558716","2.708544969558716","2.708544969558716"
"989","2.7164039611816406","2.7164039611816406","2.7164039611816406"
"990","2.7039356231689453","2.7039356231689453","2.7039356231689453"
"991","2.753875970840454","2.753875970840454","2.753875970840454"
"992","2.698897361755371","2.698897361755371","2.698897361755371"
"993","2.7417855262756348","2.7417855262756348","2.7417855262756348"
"994","2.692154884338379","2.692154884338379","2.692154884338379"
"995","2.6680898666381836","2.6680898666381836","2.6680898666381836"
"996","2.7147676944732666","2.7147676944732666","2.7147676944732666"
"997","2.680650234222412","2.680650234222412","2.680650234222412"
"998","2.724041700363159","2.724041700363159","2.724041700363159"
"999","2.7110354900360107","2.7110354900360107","2.7110354900360107"
"1000","2.763096570968628","2.763096570968628","2.763096570968628"
"1001","2.6583523750305176","2.6583523750305176","2.6583523750305176"
"1002","2.7285079956054688","2.7285079956054688","2.7285079956054688"
"1003","2.73113751411438","2.73113751411438","2.73113751411438"
"1005","2.7283051013946533","2.7283051013946533","2.7283051013946533"
"1006","2.6770577430725098","2.6770577430725098","2.6770577430725098"
"1007","2.746495485305786","2.746495485305786","2.746495485305786"
"1008","2.6638288497924805","2.6638288497924805","2.6638288497924805"
"1009","2.7844176292419434","2.7844176292419434","2.7844176292419434"
"1010","2.7240285873413086","2.7240285873413086","2.7240285873413086"
"1011","2.7684199810028076","2.7684199810028076","2.7684199810028076"
"1012","2.64342999458313","2.64342999458313","2.64342999458313"
"1013","2.715130567550659","2.715130567550659","2.715130567550659"
"1014","2.6829519271850586","2.6829519271850586","2.6829519271850586"
"1015","2.7424893379211426","2.7424893379211426","2.7424893379211426"
"1016","2.6829354763031006","2.6829354763031006","2.6829354763031006"
"1017","2.6787025928497314","2.6787025928497314","2.6787025928497314"
"1018","2.6537961959838867","2.6537961959838867","2.6537961959838867"
"1019","2.798537015914917","2.798537015914917","2.798537015914917"
"1020","2.655409812927246","2.655409812927246","2.655409812927246"
"1021","2.7068071365356445","2.7068071365356445","2.7068071365356445"
"1022","2.7329368591308594","2.7329368591308594","2.7329368591308594"
"1023","2.7360024452209473","2.7360024452209473","2.7360024452209473"
"1024","2.710000991821289","2.710000991821289","2.710000991821289"
"1025","2.7243895530700684","2.7243895530700684","2.7243895530700684"
"1026","2.674525260925293","2.674525260925293","2.674525260925293"
"1027","2.7312400341033936","2.7312400341033936","2.7312400341033936"
"1028","2.6804656982421875","2.6804656982421875","2.6804656982421875"
"1029","2.6953418254852295","2.6953418254852295","2.6953418254852295"
"1030","2.7148008346557617","2.7148008346557617","2.7148008346557617"
"1031","2.715367555618286","2.715367555618286","2.715367555618286"
"1032","2.737123727798462","2.737123727798462","2.737123727798462"
"1033","2.7438433170318604","2.7438433170318604","2.7438433170318604"
"1034","2.716634511947632","2.716634511947632","2.716634511947632"
"1035","2.6772005558013916","2.6772005558013916","2.6772005558013916"
"1036","2.7372074127197266","2.7372074127197266","2.7372074127197266"
"1037","2.7311222553253174","2.7311222553253174","2.7311222553253174"
"1038","2.6932692527770996","2.6932692527770996","2.6932692527770996"
"1039","2.803274393081665","2.803274393081665","2.803274393081665"
"1040","2.6925604343414307","2.6925604343414307","2.6925604343414307"
"1041","2.6615805625915527","2.6615805625915527","2.6615805625915527"
"1042","2.741549491882324","2.741549491882324","2.741549491882324"
"1043","2.7012298107147217","2.7012298107147217","2.7012298107147217"
"1044","2.599436044692993","2.599436044692993","2.599436044692993"
"1045","2.8023691177368164","2.8023691177368164","2.8023691177368164"
"1046","2.7490689754486084","2.7490689754486084","2.7490689754486084"
"1047","2.7673416137695312","2.7673416137695312","2.7673416137695312"
"1048","2.679522752761841","2.679522752761841","2.679522752761841"
"1049","2.7111430168151855","2.7111430168151855","2.7111430168151855"
"1050","2.6224145889282227","2.6224145889282227","2.6224145889282227"
"1051","2.7647695541381836","2.7647695541381836","2.7647695541381836"
"1052","2.825922966003418","2.825922966003418","2.825922966003418"
"1053","2.66971492767334","2.66971492767334","2.66971492767334"
"1054","2.682953357696533","2.682953357696533","2.682953357696533"
"1055","2.7234787940979004","2.7234787940979004","2.7234787940979004"
"1056","2.674578905105591","2.674578905105591","2.674578905105591"
"1057","2.748875617980957","2.748875617980957","2.748875617980957"
"1058","2.745297908782959","2.745297908782959","2.745297908782959"
"1059","2.6893789768218994","2.6893789768218994","2.6893789768218994"
"1060","2.7018632888793945","2.7018632888793945","2.7018632888793945"
"1061","2.719223976135254","2.719223976135254","2.719223976135254"
"1062","2.6496968269348145","2.6496968269348145","2.6496968269348145"
"1063","2.7281384468078613","2.7281384468078613","2.7281384468078613"
"1064","2.6793243885040283","2.6793243885040283","2.6793243885040283"
"1065","2.7812142372131348","2.7812142372131348","2.7812142372131348"
"1066","2.688851833343506","2.688851833343506","2.688851833343506"
"1067","2.7489161491394043","2.7489161491394043","2.7489161491394043"
"1068","2.6941990852355957","2.6941990852355957","2.6941990852355957"
"1069","2.747286796569824","2.747286796569824","2.747286796569824"
"1070","2.657573699951172","2.657573699951172","2.657573699951172"
"1071","2.7206244468688965","2.7206244468688965","2.7206244468688965"
"1072","2.674787759780884","2.674787759780884","2.674787759780884"
"1073","2.705831527709961","2.705831527709961","2.705831527709961"
"1074","2.6882214546203613","2.6882214546203613","2.6882214546203613"
"1075","2.766927480697632","2.766927480697632","2.766927480697632"
"1076","2.734274387359619","2.734274387359619","2.734274387359619"
"1077","2.6782827377319336","2.6782827377319336","2.6782827377319336"
"1078","2.7153544425964355","2.7153544425964355","2.7153544425964355"
"1079","2.6918928623199463","2.6918928623199463","2.6918928623199463"
"1080","2.658032178878784","2.658032178878784","2.658032178878784"
"1081","2.6878161430358887","2.6878161430358887","2.6878161430358887"
"1082","2.7155635356903076","2.7155635356903076","2.7155635356903076"
"1083","2.768159866333008","2.768159866333008","2.768159866333008"
"1084","2.6225690841674805","2.6225690841674805","2.6225690841674805"
"1085","2.613377094268799","2.613377094268799","2.613377094268799"
"1086","2.7270658016204834","2.7270658016204834","2.7270658016204834"
"1087","2.739427328109741","2.739427328109741","2.739427328109741"
"1088","2.7099461555480957","2.7099461555480957","2.7099461555480957"
"1089","2.6907591819763184","2.6907591819763184","2.6907591819763184"
"1090","2.702031135559082","2.702031135559082","2.702031135559082"
"1091","2.7043673992156982","2.7043673992156982","2.7043673992156982"
"1092","2.7079458236694336","2.7079458236694336","2.7079458236694336"
"1093","2.68658709526062","2.68658709526062","2.68658709526062"
"1094","2.6919422149658203","2.6919422149658203","2.6919422149658203"
"1095","2.7251057624816895","2.7251057624816895","2.7251057624816895"
"1096","2.6443753242492676","2.6443753242492676","2.6443753242492676"
"1097","2.720839500427246","2.720839500427246","2.720839500427246"
"1098","2.7022039890289307","2.7022039890289307","2.7022039890289307"
"1099","2.758530855178833","2.758530855178833","2.758530855178833"
"1100","2.669790267944336","2.669790267944336","2.669790267944336"
"1101","2.752877950668335","2.752877950668335","2.752877950668335"
"1102","2.73105525970459","2.73105525970459","2.73105525970459"
"1103","2.7393665313720703","2.7393665313720703","2.7393665313720703"
"1104","2.703859806060791","2.703859806060791","2.703859806060791"
"1105","2.7962515354156494","2.7962515354156494","2.7962515354156494"
"1106","2.7133822441101074","2.7133822441101074","2.7133822441101074"
"1107","2.64607310295105","2.64607310295105","2.64607310295105"
"1108","2.734041929244995","2.734041929244995","2.734041929244995"
"1109","2.767167329788208","2.767167329788208","2.767167329788208"
"1110","2.6871836185455322","2.6871836185455322","2.6871836185455322"
"1111","2.7393436431884766","2.7393436431884766","2.7393436431884766"
"1112","2.7306833267211914","2.7306833267211914","2.7306833267211914"
"1113","2.6987082958221436","2.6987082958221436","2.6987082958221436"
"1114","2.7306244373321533","2.7306244373321533","2.7306244373321533"
"1115","2.6706464290618896","2.6706464290618896","2.6706464290618896"
"1116","2.674412488937378","2.674412488937378","2.674412488937378"
"1117","2.728320360183716","2.728320360183716","2.728320360183716"
"1118","2.6779441833496094","2.6779441833496094","2.6779441833496094"
"1119","2.701493740081787","2.701493740081787","2.701493740081787"
"1120","2.687493085861206","2.687493085861206","2.687493085861206"
"1121","2.6276512145996094","2.6276512145996094","2.6276512145996094"
"1122","2.6510226726531982","2.6510226726531982","2.6510226726531982"
"1123","2.6791200637817383","2.6791200637817383","2.6791200637817383"
"1124","2.689762830734253","2.689762830734253","2.689762830734253"
"1125","2.641636371612549","2.641636371612549","2.641636371612549"
"1126","2.685049295425415","2.685049295425415","2.685049295425415"
"1127","2.6810128688812256","2.6810128688812256","2.6810128688812256"
"1128","2.6467716693878174","2.6467716693878174","2.6467716693878174"
"1129","2.752692222595215","2.752692222595215","2.752692222595215"
"1130","2.6281418800354004","2.6281418800354004","2.6281418800354004"
"1131","2.6983890533447266","2.6983890533447266","2.6983890533447266"
"1132","2.6655571460723877","2.6655571460723877","2.6655571460723877"
"1133","2.7106685638427734","2.7106685638427734","2.7106685638427734"
"1134","2.6795716285705566","2.6795716285705566","2.6795716285705566"
"1135","2.6386654376983643","2.6386654376983643","2.6386654376983643"
"1136","2.6637189388275146","2.6637189388275146","2.6637189388275146"
"1137","2.760387420654297","2.760387420654297","2.760387420654297"
"1138","2.671564817428589","2.671564817428589","2.671564817428589"
"1139","2.6898231506347656","2.6898231506347656","2.6898231506347656"
"1140","2.6958911418914795","2.6958911418914795","2.6958911418914795"
"1141","2.6794490814208984","2.6794490814208984","2.6794490814208984"
"1142","2.689154863357544","2.689154863357544","2.689154863357544"
"1143","2.6316652297973633","2.6316652297973633","2.6316652297973633"
"1144","2.6943488121032715","2.6943488121032715","2.6943488121032715"
"1145","2.6830902099609375","2.6830902099609375","2.6830902099609375"
"1146","2.603182315826416","2.603182315826416","2.603182315826416"
"1147","2.630218982696533","2.630218982696533","2.630218982696533"
"1148","2.6690471172332764","2.6690471172332764","2.6690471172332764"
"1149","2.6333370208740234","2.6333370208740234","2.6333370208740234"
"1150","2.6575915813446045","2.6575915813446045","2.6575915813446045"
"1151","2.7392632961273193","2.7392632961273193","2.7392632961273193"
"1152","2.702380657196045","2.702380657196045","2.702380657196045"
"1153","2.7326266765594482","2.7326266765594482","2.7326266765594482"
"1154","2.6546287536621094","2.6546287536621094","2.6546287536621094"
"1155","2.690922260284424","2.690922260284424","2.690922260284424"
"1156","2.6888039112091064","2.6888039112091064","2.6888039112091064"
"1157","2.6963388919830322","2.6963388919830322","2.6963388919830322"
"1158","2.702059507369995","2.702059507369995","2.702059507369995"
"1159","2.695601224899292","2.695601224899292","2.695601224899292"
"1160","2.692211627960205","2.692211627960205","2.692211627960205"
"1161","2.659060001373291","2.659060001373291","2.659060001373291"
"1162","2.700430154800415","2.700430154800415","2.700430154800415"
"1163","2.702169895172119","2.702169895172119","2.702169895172119"
"1164","2.665179491043091","2.665179491043091","2.665179491043091"
"1165","2.7256882190704346","2.7256882190704346","2.7256882190704346"
"1166","2.6171460151672363","2.6171460151672363","2.6171460151672363"
"1167","2.6651360988616943","2.6651360988616943","2.6651360988616943"
"1168","2.610161542892456","2.610161542892456","2.610161542892456"
"1169","2.6381478309631348","2.6381478309631348","2.6381478309631348"
"1170","2.655270576477051","2.655270576477051","2.655270576477051"
"1171","2.660945177078247","2.660945177078247","2.660945177078247"
"1172","2.6779956817626953","2.6779956817626953","2.6779956817626953"
"1173","2.6761651039123535","2.6761651039123535","2.6761651039123535"
"1174","2.686068296432495","2.686068296432495","2.686068296432495"
"1175","2.5926296710968018","2.5926296710968018","2.5926296710968018"
"1176","2.6607565879821777","2.6607565879821777","2.6607565879821777"
"1177","2.749990701675415","2.749990701675415","2.749990701675415"
"1178","2.6699469089508057","2.6699469089508057","2.6699469089508057"
"1179","2.633145809173584","2.633145809173584","2.633145809173584"
"1180","2.6498029232025146","2.6498029232025146","2.6498029232025146"
"1181","2.643819570541382","2.643819570541382","2.643819570541382"
"1182","2.696575164794922","2.696575164794922","2.696575164794922"
"1183","2.7341251373291016","2.7341251373291016","2.7341251373291016"
"1184","2.6963376998901367","2.6963376998901367","2.6963376998901367"
"1185","2.627472400665283","2.627472400665283","2.627472400665283"
"1186","2.693521022796631","2.693521022796631","2.693521022796631"
"1187","2.6625025272369385","2.6625025272369385","2.6625025272369385"
"1188","2.7010481357574463","2.7010481357574463","2.7010481357574463"
"1189","2.65236234664917","2.65236234664917","2.65236234664917"
"1190","2.702845573425293","2.702845573425293","2.702845573425293"
"1191","2.6196391582489014","2.6196391582489014","2.6196391582489014"
"1192","2.6971535682678223","2.6971535682678223","2.6971535682678223"
"1193","2.7656683921813965","2.7656683921813965","2.7656683921813965"
"1194","2.5955772399902344","2.5955772399902344","2.5955772399902344"
"1195","2.6739749908447266","2.6739749908447266","2.6739749908447266"
"1196","2.6042394638061523","2.6042394638061523","2.6042394638061523"
"1197","2.731886148452759","2.731886148452759","2.731886148452759"
"1198","2.6828689575195312","2.6828689575195312","2.6828689575195312"
"1199","2.7151541709899902","2.7151541709899902","2.7151541709899902"
"1200","2.645214796066284","2.645214796066284","2.645214796066284"
"1201","2.752974033355713","2.752974033355713","2.752974033355713"
"1202","2.703336715698242","2.703336715698242","2.703336715698242"
"1203","2.7378170490264893","2.7378170490264893","2.7378170490264893"
"1204","2.695840835571289","2.695840835571289","2.695840835571289"
"1205","2.7181036472320557","2.7181036472320557","2.7181036472320557"
"1206","2.6158154010772705","2.6158154010772705","2.6158154010772705"
"1207","2.63590669631958","2.63590669631958","2.63590669631958"
"1208","2.6765995025634766","2.6765995025634766","2.6765995025634766"
"1209","2.6656861305236816","2.6656861305236816","2.6656861305236816"
"1210","2.6590821743011475","2.6590821743011475","2.6590821743011475"
"1211","2.6864068508148193","2.6864068508148193","2.6864068508148193"
"1212","2.6726765632629395","2.6726765632629395","2.6726765632629395"
"1213","2.6460132598876953","2.6460132598876953","2.6460132598876953"
"1214","2.6749236583709717","2.6749236583709717","2.6749236583709717"
"1215","2.730050802230835","2.730050802230835","2.730050802230835"
"1216","2.7117726802825928","2.7117726802825928","2.7117726802825928"
"1217","2.6586287021636963","2.6586287021636963","2.6586287021636963"
"1218","2.746756076812744","2.746756076812744","2.746756076812744"
"1219","2.6875905990600586","2.6875905990600586","2.6875905990600586"
"1220","2.5823395252227783","2.5823395252227783","2.5823395252227783"
"1221","2.66969633102417","2.66969633102417","2.66969633102417"
"1222","2.641516923904419","2.641516923904419","2.641516923904419"
"1223","2.7205088138580322","2.7205088138580322","2.7205088138580322"
"1224","2.7032876014709473","2.7032876014709473","2.7032876014709473"
"1225","2.7301177978515625","2.7301177978515625","2.7301177978515625"
"1226","2.6467227935791016","2.6467227935791016","2.6467227935791016"
"1227","2.6717047691345215","2.6717047691345215","2.6717047691345215"
"1228","2.6748769283294678","2.6748769283294678","2.6748769283294678"
"1229","2.6580755710601807","2.6580755710601807","2.6580755710601807"
"1230","2.7036867141723633","2.7036867141723633","2.7036867141723633"
"1231","2.668713331222534","2.668713331222534","2.668713331222534"
"1232","2.6433472633361816","2.6433472633361816","2.6433472633361816"
"1233","2.6349868774414062","2.6349868774414062","2.6349868774414062"
"1234","2.6485464572906494","2.6485464572906494","2.6485464572906494"
"1235","2.7008495330810547","2.7008495330810547","2.7008495330810547"
"1236","2.6358580589294434","2.6358580589294434","2.6358580589294434"
"1237","2.6700007915496826","2.6700007915496826","2.6700007915496826"
"1238","2.6524498462677","2.6524498462677","2.6524498462677"
"1239","2.598778247833252","2.598778247833252","2.598778247833252"
"1240","2.5744197368621826","2.5744197368621826","2.5744197368621826"
"1241","2.699404239654541","2.699404239654541","2.699404239654541"
"1242","2.7046892642974854","2.7046892642974854","2.7046892642974854"
"1243","2.6671886444091797","2.6671886444091797","2.6671886444091797"
"1244","2.637195587158203","2.637195587158203","2.637195587158203"
"1245","2.618682861328125","2.618682861328125","2.618682861328125"
"1246","2.6777215003967285","2.6777215003967285","2.6777215003967285"
"1247","2.7755348682403564","2.7755348682403564","2.7755348682403564"
"1248","2.6909351348876953","2.6909351348876953","2.6909351348876953"
"1249","2.633542060852051","2.633542060852051","2.633542060852051"
"1250","2.67350435256958","2.67350435256958","2.67350435256958"
"1251","2.7009007930755615","2.7009007930755615","2.7009007930755615"
"1252","2.5998170375823975","2.5998170375823975","2.5998170375823975"
"1253","2.712501287460327","2.712501287460327","2.712501287460327"
"1254","2.647822380065918","2.647822380065918","2.647822380065918"
"1256","2.637871265411377","2.637871265411377","2.637871265411377"
"1257","2.691824436187744","2.691824436187744","2.691824436187744"
"1258","2.636066198348999","2.636066198348999","2.636066198348999"
"1259","2.710134267807007","2.710134267807007","2.710134267807007"
"1260","2.724489450454712","2.724489450454712","2.724489450454712"
"1261","2.609574317932129","2.609574317932129","2.609574317932129"
"1262","2.70413875579834","2.70413875579834","2.70413875579834"
"1263","2.6323506832122803","2.6323506832122803","2.6323506832122803"
"1264","2.5709118843078613","2.5709118843078613","2.5709118843078613"
"1265","2.6644442081451416","2.6644442081451416","2.6644442081451416"
"1266","2.6482629776000977","2.6482629776000977","2.6482629776000977"
"1267","2.673227548599243","2.673227548599243","2.673227548599243"
"1268","2.647486925125122","2.647486925125122","2.647486925125122"
"1269","2.6614792346954346","2.6614792346954346","2.6614792346954346"
"1270","2.680171012878418","2.680171012878418","2.680171012878418"
"1271","2.6978487968444824","2.6978487968444824","2.6978487968444824"
"1272","2.672602653503418","2.672602653503418","2.672602653503418"
"1273","2.545079231262207","2.545079231262207","2.545079231262207"
"1274","2.715729236602783","2.715729236602783","2.715729236602783"
"1275","2.6559813022613525","2.6559813022613525","2.6559813022613525"
"1276","2.6248879432678223","2.6248879432678223","2.6248879432678223"
"1277","2.721964120864868","2.721964120864868","2.721964120864868"
"1278","2.65146803855896","2.65146803855896","2.65146803855896"
"1279","2.6816251277923584","2.6816251277923584","2.6816251277923584"
"1280","2.5506527423858643","2.5506527423858643","2.5506527423858643"
"1281","2.62430477142334","2.62430477142334","2.62430477142334"
"1282","2.687338352203369","2.687338352203369","2.687338352203369"
"1283","2.649390697479248","2.649390697479248","2.649390697479248"
"1284","2.695979356765747","2.695979356765747","2.695979356765747"
"1285","2.6663854122161865","2.6663854122161865","2.6663854122161865"
"1286","2.6463217735290527","2.6463217735290527","2.6463217735290527"
"1287","2.639758348464966","2.639758348464966","2.639758348464966"
"1288","2.731849193572998","2.731849193572998","2.731849193572998"
"1289","2.636014223098755","2.636014223098755","2.636014223098755"
"1290","2.685704231262207","2.685704231262207","2.685704231262207"
"1291","2.6922404766082764","2.6922404766082764","2.6922404766082764"
"1292","2.7124295234680176","2.7124295234680176","2.7124295234680176"
"1293","2.668626308441162","2.668626308441162","2.668626308441162"
"1294","2.7002532482147217","2.7002532482147217","2.7002532482147217"
"1295","2.6113147735595703","2.6113147735595703","2.6113147735595703"
"1296","2.52677059173584","2.52677059173584","2.52677059173584"
"1297","2.6234230995178223","2.6234230995178223","2.6234230995178223"
"1298","2.6460866928100586","2.6460866928100586","2.6460866928100586"
"1299","2.592818021774292","2.592818021774292","2.592818021774292"
"1300","2.6875879764556885","2.6875879764556885","2.6875879764556885"
"1301","2.7455990314483643","2.7455990314483643","2.7455990314483643"
"1302","2.683250904083252","2.683250904083252","2.683250904083252"
"1303","2.683398723602295","2.683398723602295","2.683398723602295"
"1304","2.637775421142578","2.637775421142578","2.637775421142578"
"1305","2.627094030380249","2.627094030380249","2.627094030380249"
"1306","2.6788148880004883","2.6788148880004883","2.6788148880004883"
"1307","2.676892042160034","2.676892042160034","2.676892042160034"
"1308","2.7114100456237793","2.7114100456237793","2.7114100456237793"
"1309","2.695835590362549","2.695835590362549","2.695835590362549"
"1310","2.7068066596984863","2.7068066596984863","2.7068066596984863"
"1311","2.6771962642669678","2.6771962642669678","2.6771962642669678"
"1312","2.5963127613067627","2.5963127613067627","2.5963127613067627"
"1313","2.634992837905884","2.634992837905884","2.634992837905884"
"1314","2.688491106033325","2.688491106033325","2.688491106033325"
"1315","2.6608994007110596","2.6608994007110596","2.6608994007110596"
"1316","2.635657787322998","2.635657787322998","2.635657787322998"
"1317","2.597385883331299","2.597385883331299","2.597385883331299"
"1318","2.645904541015625","2.645904541015625","2.645904541015625"
"1319","2.7197625637054443","2.7197625637054443","2.7197625637054443"
"1320","2.616851329803467","2.616851329803467","2.616851329803467"
"1321","2.717454433441162","2.717454433441162","2.717454433441162"
"1322","2.5500783920288086","2.5500783920288086","2.5500783920288086"
"1323","2.6230483055114746","2.6230483055114746","2.6230483055114746"
"1324","2.6431632041931152","2.6431632041931152","2.6431632041931152"
"1325","2.672410726547241","2.672410726547241","2.672410726547241"
"1326","2.6440656185150146","2.6440656185150146","2.6440656185150146"
"1327","2.6838011741638184","2.6838011741638184","2.6838011741638184"
"1328","2.7075352668762207","2.7075352668762207","2.7075352668762207"
"1329","2.6842737197875977","2.6842737197875977","2.6842737197875977"
"1330","2.6384389400482178","2.6384389400482178","2.6384389400482178"
"1331","2.6951560974121094","2.6951560974121094","2.6951560974121094"
"1332","2.6039540767669678","2.6039540767669678","2.6039540767669678"
"1333","2.6529247760772705","2.6529247760772705","2.6529247760772705"
"1334","2.6576852798461914","2.6576852798461914","2.6576852798461914"
"1335","2.705108404159546","2.705108404159546","2.705108404159546"
"1336","2.619502544403076","2.619502544403076","2.619502544403076"
"1337","2.68312931060791","2.68312931060791","2.68312931060791"
"1338","2.664435863494873","2.664435863494873","2.664435863494873"
"1339","2.6676809787750244","2.6676809787750244","2.6676809787750244"
"1340","2.642334461212158","2.642334461212158","2.642334461212158"
"1341","2.6801388263702393","2.6801388263702393","2.6801388263702393"
"1342","2.7257368564605713","2.7257368564605713","2.7257368564605713"
"1343","2.719404935836792","2.719404935836792","2.719404935836792"
"1344","2.618812084197998","2.618812084197998","2.618812084197998"
"1345","2.665009021759033","2.665009021759033","2.665009021759033"
"1346","2.63914155960083","2.63914155960083","2.63914155960083"
"1347","2.662665843963623","2.662665843963623","2.662665843963623"
"1348","2.710132122039795","2.710132122039795","2.710132122039795"
"1349","2.639775276184082","2.639775276184082","2.639775276184082"
"1350","2.609605550765991","2.609605550765991","2.609605550765991"
"1351","2.663555145263672","2.663555145263672","2.663555145263672"
"1352","2.6053922176361084","2.6053922176361084","2.6053922176361084"
"1353","2.64453125","2.64453125","2.64453125"
"1354","2.676952600479126","2.676952600479126","2.676952600479126"
"1355","2.65159273147583","2.65159273147583","2.65159273147583"
"1356","2.629725694656372","2.629725694656372","2.629725694656372"
"1357","2.7273685932159424","2.7273685932159424","2.7273685932159424"
"1358","2.592665195465088","2.592665195465088","2.592665195465088"
"1359","2.6534366607666016","2.6534366607666016","2.6534366607666016"
"1360","2.605898141860962","2.605898141860962","2.605898141860962"
"1361","2.596320867538452","2.596320867538452","2.596320867538452"
"1362","2.6852123737335205","2.6852123737335205","2.6852123737335205"
"1363","2.716794967651367","2.716794967651367","2.716794967651367"
"1364","2.639110803604126","2.639110803604126","2.639110803604126"
"1365","2.673729181289673","2.673729181289673","2.673729181289673"
"1366","2.7089626789093018","2.7089626789093018","2.7089626789093018"
"1367","2.7228968143463135","2.7228968143463135","2.7228968143463135"
"1368","2.6227452754974365","2.6227452754974365","2.6227452754974365"
"1369","2.698740005493164","2.698740005493164","2.698740005493164"
"1370","2.628377676010132","2.628377676010132","2.628377676010132"
"1371","2.646249294281006","2.646249294281006","2.646249294281006"
"1372","2.721064329147339","2.721064329147339","2.721064329147339"
"1373","2.5987257957458496","2.5987257957458496","2.5987257957458496"
"1374","2.6359670162200928","2.6359670162200928","2.6359670162200928"
"1375","2.5998904705047607","2.5998904705047607","2.5998904705047607"
"1376","2.6078789234161377","2.6078789234161377","2.6078789234161377"
"1377","2.6348183155059814","2.6348183155059814","2.6348183155059814"
"1378","2.6837196350097656","2.6837196350097656","2.6837196350097656"
"1379","2.6336779594421387","2.6336779594421387","2.6336779594421387"
"1380","2.5944912433624268","2.5944912433624268","2.5944912433624268"
"1381","2.615870952606201","2.615870952606201","2.615870952606201"
"1382","2.659651756286621","2.659651756286621","2.659651756286621"
"1383","2.607222318649292","2.607222318649292","2.607222318649292"
"1384","2.6231729984283447","2.6231729984283447","2.6231729984283447"
"1385","2.689453601837158","2.689453601837158","2.689453601837158"
"1386","2.620220422744751","2.620220422744751","2.620220422744751"
"1387","2.6217076778411865","2.6217076778411865","2.6217076778411865"
"1388","2.6242687702178955","2.6242687702178955","2.6242687702178955"
"1389","2.6991260051727295","2.6991260051727295","2.6991260051727295"
"1390","2.5860955715179443","2.5860955715179443","2.5860955715179443"
"1391","2.6191792488098145","2.6191792488098145","2.6191792488098145"
"1392","2.607945680618286","2.607945680618286","2.607945680618286"
"1393","2.6520678997039795","2.6520678997039795","2.6520678997039795"
"1394","2.6589725017547607","2.6589725017547607","2.6589725017547607"
"1395","2.6913437843322754","2.6913437843322754","2.6913437843322754"
"1396","2.634730100631714","2.634730100631714","2.634730100631714"
