"Step","new - loss","new - loss__MIN","new - loss__MAX"
"1984","2.5004050731658936","2.5004050731658936","2.5004050731658936"
"1985","2.437673330307007","2.437673330307007","2.437673330307007"
"1986","2.542513370513916","2.542513370513916","2.542513370513916"
"1987","2.504173755645752","2.504173755645752","2.504173755645752"
"1988","2.480154037475586","2.480154037475586","2.480154037475586"
"1989","2.4877166748046875","2.4877166748046875","2.4877166748046875"
"1990","2.5480880737304688","2.5480880737304688","2.5480880737304688"
"1991","2.4389877319335938","2.4389877319335938","2.4389877319335938"
"1992","2.52323579788208","2.52323579788208","2.52323579788208"
"1993","2.5614538192749023","2.5614538192749023","2.5614538192749023"
"1994","2.555614948272705","2.555614948272705","2.555614948272705"
"1995","2.457828998565674","2.457828998565674","2.457828998565674"
"1996","2.5142078399658203","2.5142078399658203","2.5142078399658203"
"1997","2.5341930389404297","2.5341930389404297","2.5341930389404297"
"1998","2.4920148849487305","2.4920148849487305","2.4920148849487305"
"1999","2.565450429916382","2.565450429916382","2.565450429916382"
"2000","2.5670735836029053","2.5670735836029053","2.5670735836029053"
"2001","2.525402545928955","2.525402545928955","2.525402545928955"
"2002","2.5562281608581543","2.5562281608581543","2.5562281608581543"
"2003","2.476137161254883","2.476137161254883","2.476137161254883"
"2004","2.5636346340179443","2.5636346340179443","2.5636346340179443"
"2005","2.540726661682129","2.540726661682129","2.540726661682129"
"2006","2.5103988647460938","2.5103988647460938","2.5103988647460938"
"2007","2.5248570442199707","2.5248570442199707","2.5248570442199707"
"2009","2.56294322013855","2.56294322013855","2.56294322013855"
"2010","2.513101100921631","2.513101100921631","2.513101100921631"
"2011","2.550299644470215","2.550299644470215","2.550299644470215"
"2012","2.5168888568878174","2.5168888568878174","2.5168888568878174"
"2013","2.5387277603149414","2.5387277603149414","2.5387277603149414"
"2014","2.5381462574005127","2.5381462574005127","2.5381462574005127"
"2015","2.5278966426849365","2.5278966426849365","2.5278966426849365"
"2016","2.495131492614746","2.495131492614746","2.495131492614746"
"2017","2.5014219284057617","2.5014219284057617","2.5014219284057617"
"2018","2.5237536430358887","2.5237536430358887","2.5237536430358887"
"2019","2.486870527267456","2.486870527267456","2.486870527267456"
"2020","2.506413221359253","2.506413221359253","2.506413221359253"
"2021","2.560141086578369","2.560141086578369","2.560141086578369"
"2022","2.540220022201538","2.540220022201538","2.540220022201538"
"2023","2.4477124214172363","2.4477124214172363","2.4477124214172363"
"2024","2.5300369262695312","2.5300369262695312","2.5300369262695312"
"2025","2.5406389236450195","2.5406389236450195","2.5406389236450195"
"2026","2.5230767726898193","2.5230767726898193","2.5230767726898193"
"2027","2.49442195892334","2.49442195892334","2.49442195892334"
"2028","2.5267953872680664","2.5267953872680664","2.5267953872680664"
"2029","2.47986102104187","2.47986102104187","2.47986102104187"
"2030","2.5463919639587402","2.5463919639587402","2.5463919639587402"
"2031","2.5043723583221436","2.5043723583221436","2.5043723583221436"
"2032","2.501864194869995","2.501864194869995","2.501864194869995"
"2033","2.5010969638824463","2.5010969638824463","2.5010969638824463"
"2034","2.4631803035736084","2.4631803035736084","2.4631803035736084"
"2035","2.534684419631958","2.534684419631958","2.534684419631958"
"2036","2.4429736137390137","2.4429736137390137","2.4429736137390137"
"2037","2.5049757957458496","2.5049757957458496","2.5049757957458496"
"2038","2.5370254516601562","2.5370254516601562","2.5370254516601562"
"2039","2.471292734146118","2.471292734146118","2.471292734146118"
"2040","2.515641927719116","2.515641927719116","2.515641927719116"
"2041","2.456547737121582","2.456547737121582","2.456547737121582"
"2042","2.423393487930298","2.423393487930298","2.423393487930298"
"2043","2.4213156700134277","2.4213156700134277","2.4213156700134277"
"2044","2.5751607418060303","2.5751607418060303","2.5751607418060303"
"2045","2.553643226623535","2.553643226623535","2.553643226623535"
"2046","2.5845606327056885","2.5845606327056885","2.5845606327056885"
"2047","2.4603214263916016","2.4603214263916016","2.4603214263916016"
"2048","2.561922788619995","2.561922788619995","2.561922788619995"
"2049","2.5242700576782227","2.5242700576782227","2.5242700576782227"
"2050","2.546238899230957","2.546238899230957","2.546238899230957"
"2051","2.5141098499298096","2.5141098499298096","2.5141098499298096"
"2052","2.4814417362213135","2.4814417362213135","2.4814417362213135"
"2053","2.5386197566986084","2.5386197566986084","2.5386197566986084"
"2054","2.449993371963501","2.449993371963501","2.449993371963501"
"2055","2.4616875648498535","2.4616875648498535","2.4616875648498535"
"2056","2.4584381580352783","2.4584381580352783","2.4584381580352783"
"2057","2.5329947471618652","2.5329947471618652","2.5329947471618652"
"2058","2.48654842376709","2.48654842376709","2.48654842376709"
"2059","2.5656678676605225","2.5656678676605225","2.5656678676605225"
"2060","2.54134464263916","2.54134464263916","2.54134464263916"
"2061","2.4952659606933594","2.4952659606933594","2.4952659606933594"
"2062","2.5180046558380127","2.5180046558380127","2.5180046558380127"
"2063","2.5390243530273438","2.5390243530273438","2.5390243530273438"
"2064","2.572431802749634","2.572431802749634","2.572431802749634"
"2065","2.524594306945801","2.524594306945801","2.524594306945801"
"2066","2.5560755729675293","2.5560755729675293","2.5560755729675293"
"2067","2.4752349853515625","2.4752349853515625","2.4752349853515625"
"2068","2.5511622428894043","2.5511622428894043","2.5511622428894043"
"2069","2.5175116062164307","2.5175116062164307","2.5175116062164307"
"2070","2.482229709625244","2.482229709625244","2.482229709625244"
"2071","2.4256296157836914","2.4256296157836914","2.4256296157836914"
"2072","2.5001955032348633","2.5001955032348633","2.5001955032348633"
"2073","2.5287015438079834","2.5287015438079834","2.5287015438079834"
"2074","2.4536027908325195","2.4536027908325195","2.4536027908325195"
"2075","2.557645797729492","2.557645797729492","2.557645797729492"
"2076","2.4915878772735596","2.4915878772735596","2.4915878772735596"
"2077","2.509159564971924","2.509159564971924","2.509159564971924"
"2078","2.4918088912963867","2.4918088912963867","2.4918088912963867"
"2079","2.452007293701172","2.452007293701172","2.452007293701172"
"2080","2.5579946041107178","2.5579946041107178","2.5579946041107178"
"2081","2.525993824005127","2.525993824005127","2.525993824005127"
"2082","2.5622777938842773","2.5622777938842773","2.5622777938842773"
"2083","2.489983081817627","2.489983081817627","2.489983081817627"
"2084","2.528053045272827","2.528053045272827","2.528053045272827"
"2085","2.468912124633789","2.468912124633789","2.468912124633789"
"2086","2.4715683460235596","2.4715683460235596","2.4715683460235596"
"2087","2.503358840942383","2.503358840942383","2.503358840942383"
"2088","2.572794198989868","2.572794198989868","2.572794198989868"
"2089","2.4814870357513428","2.4814870357513428","2.4814870357513428"
"2090","2.4708852767944336","2.4708852767944336","2.4708852767944336"
"2091","2.5232322216033936","2.5232322216033936","2.5232322216033936"
"2092","2.4676740169525146","2.4676740169525146","2.4676740169525146"
"2093","2.4435362815856934","2.4435362815856934","2.4435362815856934"
"2094","2.5445213317871094","2.5445213317871094","2.5445213317871094"
"2095","2.4846010208129883","2.4846010208129883","2.4846010208129883"
"2096","2.487452983856201","2.487452983856201","2.487452983856201"
"2097","2.4675910472869873","2.4675910472869873","2.4675910472869873"
"2098","2.491882085800171","2.491882085800171","2.491882085800171"
"2099","2.431969404220581","2.431969404220581","2.431969404220581"
"2100","2.5485708713531494","2.5485708713531494","2.5485708713531494"
"2101","2.5409252643585205","2.5409252643585205","2.5409252643585205"
"2102","2.4697041511535645","2.4697041511535645","2.4697041511535645"
"2103","2.44655179977417","2.44655179977417","2.44655179977417"
"2104","2.4281961917877197","2.4281961917877197","2.4281961917877197"
"2105","2.5455262660980225","2.5455262660980225","2.5455262660980225"
"2106","2.505424976348877","2.505424976348877","2.505424976348877"
"2107","2.510791301727295","2.510791301727295","2.510791301727295"
"2108","2.487720251083374","2.487720251083374","2.487720251083374"
"2109","2.5850207805633545","2.5850207805633545","2.5850207805633545"
"2110","2.512969970703125","2.512969970703125","2.512969970703125"
"2111","2.468916416168213","2.468916416168213","2.468916416168213"
"2112","2.528615951538086","2.528615951538086","2.528615951538086"
"2113","2.4396729469299316","2.4396729469299316","2.4396729469299316"
"2114","2.556983709335327","2.556983709335327","2.556983709335327"
"2115","2.4564104080200195","2.4564104080200195","2.4564104080200195"
"2116","2.4182324409484863","2.4182324409484863","2.4182324409484863"
"2117","2.4782893657684326","2.4782893657684326","2.4782893657684326"
"2118","2.484999179840088","2.484999179840088","2.484999179840088"
"2119","2.457258462905884","2.457258462905884","2.457258462905884"
"2120","2.4653947353363037","2.4653947353363037","2.4653947353363037"
"2121","2.50054669380188","2.50054669380188","2.50054669380188"
"2122","2.491558313369751","2.491558313369751","2.491558313369751"
"2123","2.4248523712158203","2.4248523712158203","2.4248523712158203"
"2124","2.5402166843414307","2.5402166843414307","2.5402166843414307"
"2125","2.4520552158355713","2.4520552158355713","2.4520552158355713"
"2126","2.5538010597229004","2.5538010597229004","2.5538010597229004"
"2127","2.5011541843414307","2.5011541843414307","2.5011541843414307"
"2128","2.54827880859375","2.54827880859375","2.54827880859375"
"2129","2.600245475769043","2.600245475769043","2.600245475769043"
"2130","2.4835591316223145","2.4835591316223145","2.4835591316223145"
"2131","2.515089511871338","2.515089511871338","2.515089511871338"
"2132","2.518357992172241","2.518357992172241","2.518357992172241"
"2133","2.440739631652832","2.440739631652832","2.440739631652832"
"2134","2.4573254585266113","2.4573254585266113","2.4573254585266113"
"2135","2.5066449642181396","2.5066449642181396","2.5066449642181396"
"2136","2.539315938949585","2.539315938949585","2.539315938949585"
"2137","2.502146005630493","2.502146005630493","2.502146005630493"
"2138","2.55625581741333","2.55625581741333","2.55625581741333"
"2139","2.562669277191162","2.562669277191162","2.562669277191162"
"2140","2.5102427005767822","2.5102427005767822","2.5102427005767822"
"2141","2.466977119445801","2.466977119445801","2.466977119445801"
"2142","2.529852867126465","2.529852867126465","2.529852867126465"
"2143","2.5333497524261475","2.5333497524261475","2.5333497524261475"
"2144","2.484442949295044","2.484442949295044","2.484442949295044"
"2145","2.506218671798706","2.506218671798706","2.506218671798706"
"2146","2.4902710914611816","2.4902710914611816","2.4902710914611816"
"2147","2.533970355987549","2.533970355987549","2.533970355987549"
"2148","2.5229744911193848","2.5229744911193848","2.5229744911193848"
"2149","2.4566428661346436","2.4566428661346436","2.4566428661346436"
"2150","2.491086959838867","2.491086959838867","2.491086959838867"
"2151","2.476985216140747","2.476985216140747","2.476985216140747"
"2152","2.580986976623535","2.580986976623535","2.580986976623535"
"2153","2.449411392211914","2.449411392211914","2.449411392211914"
"2154","2.481558322906494","2.481558322906494","2.481558322906494"
"2155","2.528357744216919","2.528357744216919","2.528357744216919"
"2156","2.4640982151031494","2.4640982151031494","2.4640982151031494"
"2157","2.3718197345733643","2.3718197345733643","2.3718197345733643"
"2158","2.5671768188476562","2.5671768188476562","2.5671768188476562"
"2159","2.4862780570983887","2.4862780570983887","2.4862780570983887"
"2160","2.5045418739318848","2.5045418739318848","2.5045418739318848"
"2161","2.528449296951294","2.528449296951294","2.528449296951294"
"2162","2.5793707370758057","2.5793707370758057","2.5793707370758057"
"2163","2.5302047729492188","2.5302047729492188","2.5302047729492188"
"2164","2.5024337768554688","2.5024337768554688","2.5024337768554688"
"2165","2.4680042266845703","2.4680042266845703","2.4680042266845703"
"2166","2.4637041091918945","2.4637041091918945","2.4637041091918945"
"2167","2.458516836166382","2.458516836166382","2.458516836166382"
"2168","2.5298898220062256","2.5298898220062256","2.5298898220062256"
"2169","2.5064423084259033","2.5064423084259033","2.5064423084259033"
"2170","2.490070104598999","2.490070104598999","2.490070104598999"
"2171","2.486967086791992","2.486967086791992","2.486967086791992"
"2172","2.438427686691284","2.438427686691284","2.438427686691284"
"2173","2.4753172397613525","2.4753172397613525","2.4753172397613525"
"2174","2.4937329292297363","2.4937329292297363","2.4937329292297363"
"2175","2.5592849254608154","2.5592849254608154","2.5592849254608154"
"2176","2.41941237449646","2.41941237449646","2.41941237449646"
"2177","2.4819223880767822","2.4819223880767822","2.4819223880767822"
"2178","2.543765068054199","2.543765068054199","2.543765068054199"
"2179","2.586601734161377","2.586601734161377","2.586601734161377"
"2180","2.5023345947265625","2.5023345947265625","2.5023345947265625"
"2181","2.516727924346924","2.516727924346924","2.516727924346924"
"2182","2.5651917457580566","2.5651917457580566","2.5651917457580566"
"2183","2.462202310562134","2.462202310562134","2.462202310562134"
"2184","2.5296289920806885","2.5296289920806885","2.5296289920806885"
"2185","2.5456690788269043","2.5456690788269043","2.5456690788269043"
"2186","2.501356601715088","2.501356601715088","2.501356601715088"
"2187","2.5246634483337402","2.5246634483337402","2.5246634483337402"
"2188","2.470048427581787","2.470048427581787","2.470048427581787"
"2189","2.5284693241119385","2.5284693241119385","2.5284693241119385"
"2190","2.5511884689331055","2.5511884689331055","2.5511884689331055"
"2191","2.4492547512054443","2.4492547512054443","2.4492547512054443"
"2192","2.5529706478118896","2.5529706478118896","2.5529706478118896"
"2193","2.492542028427124","2.492542028427124","2.492542028427124"
"2194","2.490778684616089","2.490778684616089","2.490778684616089"
"2195","2.5041520595550537","2.5041520595550537","2.5041520595550537"
"2196","2.509134531021118","2.509134531021118","2.509134531021118"
"2197","2.499580144882202","2.499580144882202","2.499580144882202"
"2198","2.5028553009033203","2.5028553009033203","2.5028553009033203"
"2199","2.504331111907959","2.504331111907959","2.504331111907959"
"2200","2.574890375137329","2.574890375137329","2.574890375137329"
"2201","2.5640146732330322","2.5640146732330322","2.5640146732330322"
"2202","2.4255619049072266","2.4255619049072266","2.4255619049072266"
"2203","2.529407501220703","2.529407501220703","2.529407501220703"
"2204","2.456897497177124","2.456897497177124","2.456897497177124"
"2205","2.481200695037842","2.481200695037842","2.481200695037842"
"2206","2.4493398666381836","2.4493398666381836","2.4493398666381836"
"2207","2.5611495971679688","2.5611495971679688","2.5611495971679688"
"2208","2.47344970703125","2.47344970703125","2.47344970703125"
"2209","2.444047689437866","2.444047689437866","2.444047689437866"
"2210","2.4508209228515625","2.4508209228515625","2.4508209228515625"
"2211","2.499472141265869","2.499472141265869","2.499472141265869"
"2212","2.5781567096710205","2.5781567096710205","2.5781567096710205"
"2213","2.5637741088867188","2.5637741088867188","2.5637741088867188"
"2214","2.43308424949646","2.43308424949646","2.43308424949646"
"2215","2.506345748901367","2.506345748901367","2.506345748901367"
"2216","2.496840238571167","2.496840238571167","2.496840238571167"
"2217","2.635817050933838","2.635817050933838","2.635817050933838"
"2218","2.4728715419769287","2.4728715419769287","2.4728715419769287"
"2219","2.4934468269348145","2.4934468269348145","2.4934468269348145"
"2220","2.539693832397461","2.539693832397461","2.539693832397461"
"2221","2.4759066104888916","2.4759066104888916","2.4759066104888916"
"2222","2.472175359725952","2.472175359725952","2.472175359725952"
"2223","2.5373895168304443","2.5373895168304443","2.5373895168304443"
"2224","2.431708812713623","2.431708812713623","2.431708812713623"
"2225","2.5640134811401367","2.5640134811401367","2.5640134811401367"
"2226","2.5221104621887207","2.5221104621887207","2.5221104621887207"
"2227","2.499253273010254","2.499253273010254","2.499253273010254"
"2228","2.4645960330963135","2.4645960330963135","2.4645960330963135"
"2229","2.5459346771240234","2.5459346771240234","2.5459346771240234"
"2230","2.5428125858306885","2.5428125858306885","2.5428125858306885"
"2231","2.4859907627105713","2.4859907627105713","2.4859907627105713"
"2232","2.5526740550994873","2.5526740550994873","2.5526740550994873"
"2233","2.463380813598633","2.463380813598633","2.463380813598633"
"2234","2.4001107215881348","2.4001107215881348","2.4001107215881348"
"2235","2.4281485080718994","2.4281485080718994","2.4281485080718994"
"2236","2.432722806930542","2.432722806930542","2.432722806930542"
"2237","2.464707851409912","2.464707851409912","2.464707851409912"
"2238","2.5059869289398193","2.5059869289398193","2.5059869289398193"
"2239","2.519059896469116","2.519059896469116","2.519059896469116"
"2240","2.480328321456909","2.480328321456909","2.480328321456909"
"2241","2.4810609817504883","2.4810609817504883","2.4810609817504883"
"2242","2.5106472969055176","2.5106472969055176","2.5106472969055176"
"2243","2.4725279808044434","2.4725279808044434","2.4725279808044434"
"2244","2.486126661300659","2.486126661300659","2.486126661300659"
"2245","2.548543691635132","2.548543691635132","2.548543691635132"
"2246","2.477782964706421","2.477782964706421","2.477782964706421"
"2247","2.4738919734954834","2.4738919734954834","2.4738919734954834"
"2248","2.487051248550415","2.487051248550415","2.487051248550415"
"2249","2.505323886871338","2.505323886871338","2.505323886871338"
"2250","2.5886411666870117","2.5886411666870117","2.5886411666870117"
"2251","2.53560733795166","2.53560733795166","2.53560733795166"
"2252","2.4907517433166504","2.4907517433166504","2.4907517433166504"
"2253","2.5095396041870117","2.5095396041870117","2.5095396041870117"
"2254","2.521190643310547","2.521190643310547","2.521190643310547"
"2255","2.543912410736084","2.543912410736084","2.543912410736084"
"2256","2.440904140472412","2.440904140472412","2.440904140472412"
"2257","2.441772699356079","2.441772699356079","2.441772699356079"
"2258","2.5420658588409424","2.5420658588409424","2.5420658588409424"
"2260","2.479299545288086","2.479299545288086","2.479299545288086"
"2261","2.458158254623413","2.458158254623413","2.458158254623413"
"2262","2.4887404441833496","2.4887404441833496","2.4887404441833496"
"2263","2.5217771530151367","2.5217771530151367","2.5217771530151367"
"2264","2.484403610229492","2.484403610229492","2.484403610229492"
"2265","2.4991984367370605","2.4991984367370605","2.4991984367370605"
"2266","2.502678394317627","2.502678394317627","2.502678394317627"
"2267","2.464980363845825","2.464980363845825","2.464980363845825"
"2268","2.5060505867004395","2.5060505867004395","2.5060505867004395"
"2269","2.5300912857055664","2.5300912857055664","2.5300912857055664"
"2270","2.4865176677703857","2.4865176677703857","2.4865176677703857"
"2271","2.554603338241577","2.554603338241577","2.554603338241577"
"2272","2.469251871109009","2.469251871109009","2.469251871109009"
"2273","2.565629482269287","2.565629482269287","2.565629482269287"
"2274","2.4235966205596924","2.4235966205596924","2.4235966205596924"
"2275","2.542327642440796","2.542327642440796","2.542327642440796"
"2276","2.4208266735076904","2.4208266735076904","2.4208266735076904"
"2277","2.564574718475342","2.564574718475342","2.564574718475342"
"2278","2.4761252403259277","2.4761252403259277","2.4761252403259277"
"2279","2.618060350418091","2.618060350418091","2.618060350418091"
"2280","2.53971529006958","2.53971529006958","2.53971529006958"
"2281","2.492206335067749","2.492206335067749","2.492206335067749"
"2282","2.536548376083374","2.536548376083374","2.536548376083374"
"2283","2.47119402885437","2.47119402885437","2.47119402885437"
"2284","2.5104215145111084","2.5104215145111084","2.5104215145111084"
"2285","2.541839599609375","2.541839599609375","2.541839599609375"
"2286","2.502135992050171","2.502135992050171","2.502135992050171"
"2287","2.4689855575561523","2.4689855575561523","2.4689855575561523"
"2288","2.4895079135894775","2.4895079135894775","2.4895079135894775"
"2289","2.5468335151672363","2.5468335151672363","2.5468335151672363"
"2290","2.4804584980010986","2.4804584980010986","2.4804584980010986"
"2291","2.4809134006500244","2.4809134006500244","2.4809134006500244"
"2292","2.513638496398926","2.513638496398926","2.513638496398926"
"2293","2.410386800765991","2.410386800765991","2.410386800765991"
"2294","2.5017457008361816","2.5017457008361816","2.5017457008361816"
"2295","2.4796175956726074","2.4796175956726074","2.4796175956726074"
"2296","2.557875394821167","2.557875394821167","2.557875394821167"
"2297","2.4818100929260254","2.4818100929260254","2.4818100929260254"
"2298","2.4541802406311035","2.4541802406311035","2.4541802406311035"
"2299","2.522156000137329","2.522156000137329","2.522156000137329"
"2300","2.5561347007751465","2.5561347007751465","2.5561347007751465"
"2301","2.4430692195892334","2.4430692195892334","2.4430692195892334"
"2302","2.4460628032684326","2.4460628032684326","2.4460628032684326"
"2303","2.486666202545166","2.486666202545166","2.486666202545166"
"2304","2.5286052227020264","2.5286052227020264","2.5286052227020264"
"2305","2.4757425785064697","2.4757425785064697","2.4757425785064697"
"2306","2.4641478061676025","2.4641478061676025","2.4641478061676025"
"2307","2.4592738151550293","2.4592738151550293","2.4592738151550293"
"2308","2.544663429260254","2.544663429260254","2.544663429260254"
"2309","2.442239999771118","2.442239999771118","2.442239999771118"
"2310","2.5196878910064697","2.5196878910064697","2.5196878910064697"
"2311","2.4455769062042236","2.4455769062042236","2.4455769062042236"
"2312","2.514982223510742","2.514982223510742","2.514982223510742"
"2313","2.4323949813842773","2.4323949813842773","2.4323949813842773"
"2314","2.4912595748901367","2.4912595748901367","2.4912595748901367"
"2315","2.5188894271850586","2.5188894271850586","2.5188894271850586"
"2316","2.443054437637329","2.443054437637329","2.443054437637329"
"2317","2.5147194862365723","2.5147194862365723","2.5147194862365723"
"2318","2.4156394004821777","2.4156394004821777","2.4156394004821777"
"2319","2.433635711669922","2.433635711669922","2.433635711669922"
"2320","2.525085210800171","2.525085210800171","2.525085210800171"
"2321","2.501289129257202","2.501289129257202","2.501289129257202"
"2322","2.5239105224609375","2.5239105224609375","2.5239105224609375"
"2323","2.5042877197265625","2.5042877197265625","2.5042877197265625"
"2324","2.525887966156006","2.525887966156006","2.525887966156006"
"2325","2.4782135486602783","2.4782135486602783","2.4782135486602783"
"2326","2.5143983364105225","2.5143983364105225","2.5143983364105225"
"2327","2.5055525302886963","2.5055525302886963","2.5055525302886963"
"2328","2.462258815765381","2.462258815765381","2.462258815765381"
"2329","2.4347851276397705","2.4347851276397705","2.4347851276397705"
"2330","2.5004799365997314","2.5004799365997314","2.5004799365997314"
"2331","2.596412420272827","2.596412420272827","2.596412420272827"
"2332","2.552940845489502","2.552940845489502","2.552940845489502"
"2333","2.431372880935669","2.431372880935669","2.431372880935669"
"2334","2.4698688983917236","2.4698688983917236","2.4698688983917236"
"2335","2.4461169242858887","2.4461169242858887","2.4461169242858887"
"2336","2.5333616733551025","2.5333616733551025","2.5333616733551025"
"2337","2.4411990642547607","2.4411990642547607","2.4411990642547607"
"2338","2.4927310943603516","2.4927310943603516","2.4927310943603516"
"2339","2.518900156021118","2.518900156021118","2.518900156021118"
"2340","2.523378849029541","2.523378849029541","2.523378849029541"
"2341","2.552248477935791","2.552248477935791","2.552248477935791"
"2342","2.539431571960449","2.539431571960449","2.539431571960449"
"2343","2.4836184978485107","2.4836184978485107","2.4836184978485107"
"2344","2.5105137825012207","2.5105137825012207","2.5105137825012207"
"2345","2.488144636154175","2.488144636154175","2.488144636154175"
"2346","2.5023486614227295","2.5023486614227295","2.5023486614227295"
"2347","2.4874749183654785","2.4874749183654785","2.4874749183654785"
"2348","2.4962854385375977","2.4962854385375977","2.4962854385375977"
"2349","2.487290859222412","2.487290859222412","2.487290859222412"
"2350","2.496061325073242","2.496061325073242","2.496061325073242"
"2351","2.4731338024139404","2.4731338024139404","2.4731338024139404"
"2352","2.4807779788970947","2.4807779788970947","2.4807779788970947"
"2353","2.4497296810150146","2.4497296810150146","2.4497296810150146"
"2354","2.545727252960205","2.545727252960205","2.545727252960205"
"2355","2.5506398677825928","2.5506398677825928","2.5506398677825928"
"2356","2.481020927429199","2.481020927429199","2.481020927429199"
"2357","2.466641426086426","2.466641426086426","2.466641426086426"
"2358","2.463047981262207","2.463047981262207","2.463047981262207"
"2359","2.539668560028076","2.539668560028076","2.539668560028076"
"2360","2.4848194122314453","2.4848194122314453","2.4848194122314453"
"2361","2.4854469299316406","2.4854469299316406","2.4854469299316406"
"2362","2.4918243885040283","2.4918243885040283","2.4918243885040283"
"2363","2.490473985671997","2.490473985671997","2.490473985671997"
"2364","2.4388670921325684","2.4388670921325684","2.4388670921325684"
"2365","2.4828073978424072","2.4828073978424072","2.4828073978424072"
"2366","2.474761962890625","2.474761962890625","2.474761962890625"
"2367","2.4100143909454346","2.4100143909454346","2.4100143909454346"
"2368","2.537907361984253","2.537907361984253","2.537907361984253"
"2369","2.461442470550537","2.461442470550537","2.461442470550537"
"2370","2.4373672008514404","2.4373672008514404","2.4373672008514404"
"2371","2.5328519344329834","2.5328519344329834","2.5328519344329834"
"2372","2.480091094970703","2.480091094970703","2.480091094970703"
"2373","2.518904685974121","2.518904685974121","2.518904685974121"
"2374","2.5297677516937256","2.5297677516937256","2.5297677516937256"
"2375","2.442194938659668","2.442194938659668","2.442194938659668"
"2376","2.4795310497283936","2.4795310497283936","2.4795310497283936"
"2377","2.3940000534057617","2.3940000534057617","2.3940000534057617"
"2378","2.50677752494812","2.50677752494812","2.50677752494812"
"2379","2.477430820465088","2.477430820465088","2.477430820465088"
"2380","2.533233880996704","2.533233880996704","2.533233880996704"
"2381","2.495443344116211","2.495443344116211","2.495443344116211"
"2382","2.5129594802856445","2.5129594802856445","2.5129594802856445"
"2383","2.5209577083587646","2.5209577083587646","2.5209577083587646"
"2384","2.45356822013855","2.45356822013855","2.45356822013855"
"2385","2.496706962585449","2.496706962585449","2.496706962585449"
"2386","2.44565486907959","2.44565486907959","2.44565486907959"
"2387","2.4525082111358643","2.4525082111358643","2.4525082111358643"
"2388","2.4781956672668457","2.4781956672668457","2.4781956672668457"
"2389","2.4810307025909424","2.4810307025909424","2.4810307025909424"
"2390","2.5346977710723877","2.5346977710723877","2.5346977710723877"
"2391","2.529465675354004","2.529465675354004","2.529465675354004"
"2392","2.5788893699645996","2.5788893699645996","2.5788893699645996"
"2393","2.4281253814697266","2.4281253814697266","2.4281253814697266"
"2394","2.480865478515625","2.480865478515625","2.480865478515625"
"2395","2.5206377506256104","2.5206377506256104","2.5206377506256104"
"2396","2.399332046508789","2.399332046508789","2.399332046508789"
"2397","2.4761667251586914","2.4761667251586914","2.4761667251586914"
"2398","2.495321273803711","2.495321273803711","2.495321273803711"
"2399","2.4970650672912598","2.4970650672912598","2.4970650672912598"
"2400","2.4471089839935303","2.4471089839935303","2.4471089839935303"
"2401","2.572861433029175","2.572861433029175","2.572861433029175"
"2402","2.5039761066436768","2.5039761066436768","2.5039761066436768"
"2403","2.3963122367858887","2.3963122367858887","2.3963122367858887"
"2404","2.5088415145874023","2.5088415145874023","2.5088415145874023"
"2405","2.4480350017547607","2.4480350017547607","2.4480350017547607"
"2406","2.509300470352173","2.509300470352173","2.509300470352173"
"2407","2.4930126667022705","2.4930126667022705","2.4930126667022705"
"2408","2.5571811199188232","2.5571811199188232","2.5571811199188232"
"2409","2.503627300262451","2.503627300262451","2.503627300262451"
"2410","2.481107473373413","2.481107473373413","2.481107473373413"
"2411","2.5265791416168213","2.5265791416168213","2.5265791416168213"
"2412","2.515010356903076","2.515010356903076","2.515010356903076"
"2413","2.4779436588287354","2.4779436588287354","2.4779436588287354"
"2414","2.568951368331909","2.568951368331909","2.568951368331909"
"2415","2.564579486846924","2.564579486846924","2.564579486846924"
"2416","2.4608511924743652","2.4608511924743652","2.4608511924743652"
"2417","2.513406753540039","2.513406753540039","2.513406753540039"
"2418","2.464279890060425","2.464279890060425","2.464279890060425"
"2419","2.524749279022217","2.524749279022217","2.524749279022217"
"2420","2.5097646713256836","2.5097646713256836","2.5097646713256836"
"2421","2.514549970626831","2.514549970626831","2.514549970626831"
"2422","2.5207667350769043","2.5207667350769043","2.5207667350769043"
"2423","2.4461922645568848","2.4461922645568848","2.4461922645568848"
"2424","2.5372519493103027","2.5372519493103027","2.5372519493103027"
"2425","2.5372164249420166","2.5372164249420166","2.5372164249420166"
"2426","2.4935572147369385","2.4935572147369385","2.4935572147369385"
"2427","2.465681791305542","2.465681791305542","2.465681791305542"
"2428","2.4922711849212646","2.4922711849212646","2.4922711849212646"
"2429","2.5311694145202637","2.5311694145202637","2.5311694145202637"
"2430","2.558790922164917","2.558790922164917","2.558790922164917"
"2431","2.4748167991638184","2.4748167991638184","2.4748167991638184"
"2432","2.5844340324401855","2.5844340324401855","2.5844340324401855"
"2433","2.420973062515259","2.420973062515259","2.420973062515259"
"2434","2.4941723346710205","2.4941723346710205","2.4941723346710205"
"2435","2.546313524246216","2.546313524246216","2.546313524246216"
"2436","2.4975638389587402","2.4975638389587402","2.4975638389587402"
"2437","2.539888858795166","2.539888858795166","2.539888858795166"
"2438","2.501898765563965","2.501898765563965","2.501898765563965"
"2439","2.4850661754608154","2.4850661754608154","2.4850661754608154"
"2440","2.51357364654541","2.51357364654541","2.51357364654541"
"2441","2.544095277786255","2.544095277786255","2.544095277786255"
